Transaction_ID,Date_Time,Channel,Store_ID,SKU,Quantity,Total_Amount,Customer_ID
TXN-939881,2024-02-24T00:00:00Z,Web,WEB-000,SKU-7832,4,56.53,003zDMczzwAvI5LIiN
TXN-844258,2025-08-28 14:00:00,Store,COR-003,SKU-6296,4,173.99,
TXN-862113,2024-06-28 18:00:00,Store,MAD-001,SKU-6155,5,13.28,003LalCLODF5m9HzJr
TXN-914737,2025-07-24 14:00:00,Store,COR-003,SKU-6026,2,147.51,
TXN-111161,2024-05-09 19:00:00,Store,MAD-001,SKU-8080,2,156.17,00385145b2rZ1re0lQ
TXN-332263,2024-12-20 12:00:00,Store,BCN-002,SKU-9939,3,20.89,
TXN-312912,2024-12-02 16:00:00,Store,COR-003,SKU-7371,5,28.29,003NmQSsW8Yliidesj
TXN-692388,2024-11-30T00:00:00Z,Web,WEB-000,SKU-3134,3,24.03,0030IsWI3MwKAbBPxV
TXN-223300,2024-03-18T00:00:00Z,Web,WEB-000,SKU-1361,3,164.1,00359krhPGD1584hEg
TXN-547474,2025-03-10T00:00:00Z,Web,WEB-000,SKU-2761,2,78.79,003c57ciaN3ix4EVqh
TXN-301152,2024-02-19T00:00:00Z,Web,WEB-000,SKU-8001,5,197.45,
TXN-211575,2024-07-30T00:00:00Z,Web,WEB-000,SKU-4181,3,98.47,003NmQSsW8Yliidesj
TXN-348777,2025-11-13 15:00:00,Store,COR-003,SKU-8644,4,173.4,003Ewc6nHWuzSfXnLa
TXN-785425,2026-01-04T00:00:00Z,Web,WEB-000,SKU-2658,-4,-47.23,
TXN-467785,2025-03-08 16:00:00,Store,MAD-001,SKU-6335,4,70.38,0036EcH7IJXaliZnkf
TXN-169203,2024-11-27 16:00:00,Store,BCN-002,SKU-7891,2,195.44,003G0ytfsaSGl4Ux7P
TXN-424073,2024-06-23 14:00:00,Store,BCN-002,SKU-8723,4,51.27,003PMj2Gr0G0ASNNJv
TXN-584597,2024-01-11 16:00:00,Store,BCN-002,SKU-9395,3,53.64,
TXN-609821,2025-05-03 20:00:00,Store,MAD-001,SKU-4445,5,129.59,003A9J2PpBs8IiQPRx
TXN-568772,2024-12-29 18:00:00,Store,MAD-001,SKU-5607,5,79.29,
TXN-678246,2025-04-26T00:00:00Z,Web,WEB-000,SKU-1817,2,66.37,
TXN-846095,2024-03-04T00:00:00Z,Web,WEB-000,SKU-5265,3,159.76,
TXN-899054,2025-07-26 14:00:00,Store,BCN-002,SKU-4377,2,175.86,
TXN-849741,2025-10-20 19:00:00,Store,COR-003,SKU-8345,4,149.69,
TXN-182718,2025-04-15 20:00:00,Store,BCN-002,SKU-5500,2,119.64,
TXN-638059,2024-06-26 19:00:00,Store,MAD-001,SKU-2904,3,165.65,
TXN-846437,2025-01-01 10:00:00,Store,MAD-001,SKU-5407,4,17.77,
TXN-891055,2025-10-30T00:00:00Z,Web,WEB-000,SKU-4625,5,148.22,0032riYTrmlZvbLyGd
TXN-242586,2024-03-06T00:00:00Z,Web,WEB-000,SKU-9195,3,190.34,003T5e9NC6yzmqZkGe
TXN-367340,2024-05-05 17:00:00,Store,BCN-002,SKU-3394,1,107.09,0033V5xx93pDlbEMOI
TXN-146883,2025-09-09 17:00:00,Store,COR-003,SKU-9812,4,76.74,003kOR8aRLUJwt4KLG
TXN-908256,2025-09-20 16:00:00,Store,COR-003,SKU-7672,3,13.69,003fhQ2zPShhFdjweR
TXN-611912,2025-06-17 16:00:00,Store,MAD-001,SKU-6368,4,144.16,003bspzRU1DZ2PDEbJ
TXN-541304,2025-05-13 14:00:00,Store,BCN-002,SKU-3501,5,159.85,003OBxvj7L6DDe8IFn
TXN-909670,2025-03-31 13:00:00,Store,BCN-002,SKU-9078,4,134.82,00347LDQCIyleWSV9X
TXN-392465,2024-02-01T00:00:00Z,Web,WEB-000,SKU-8930,1,31.62,003j5jwxsOGoID93Ci
TXN-539531,2025-06-18 10:00:00,Store,MAD-001,SKU-8222,3,168.18,003s94JVz5NqJNXLLy
TXN-833376,2024-03-20T00:00:00Z,Web,WEB-000,SKU-8268,3,144.37,
TXN-309522,2024-06-22 18:00:00,Store,COR-003,SKU-2562,5,197.16,0036EcH7IJXaliZnkf
TXN-947509,2025-11-29 14:00:00,Store,MAD-001,SKU-6947,1,64.96,003Dv9BNN25l3mDwT6
TXN-226819,2024-06-10 11:00:00,Store,COR-003,SKU-2132,2,160.61,003MY5MtAu0QKJGBsG
TXN-960824,2025-11-22 20:00:00,Store,COR-003,SKU-6905,4,183.69,003mOkjPJnXz9dQaoS
TXN-732875,2024-02-28 11:00:00,Store,COR-003,SKU-7808,5,129.2,003r3xDt0jlnYRKV3i
TXN-529416,2025-07-13 16:00:00,Store,COR-003,SKU-9048,1,148.72,003fAYJwjtu9isddhE
TXN-806351,2024-10-14 14:00:00,Store,COR-003,SKU-5481,3,69.12,003oNaiARMTgfO64t6
TXN-808230,2024-06-16T00:00:00Z,Web,WEB-000,SKU-5427,3,163.25,003u4NlByGaP47giSB
TXN-683331,2025-03-06 16:00:00,Store,BCN-002,SKU-5064,5,188.74,003rWq07q2CxKE8ebs
TXN-917838,2025-01-05 11:00:00,Store,MAD-001,SKU-2781,3,166.13,003bpCQXQI55PCoDm1
TXN-239460,2024-05-09 12:00:00,Store,MAD-001,SKU-5861,2,91.43,003uHAYdG8kB8rryJo
TXN-911477,2024-01-31T00:00:00Z,Web,WEB-000,SKU-8852,3,35.88,003f0Nda6fSBTJOY3e
TXN-738961,2025-02-08 19:00:00,Store,BCN-002,SKU-8327,3,74.86,
TXN-990439,2024-12-09 10:00:00,Store,BCN-002,SKU-7183,4,71.23,00359krhPGD1584hEg
TXN-125932,2025-06-04T00:00:00Z,Web,WEB-000,SKU-3478,4,165.57,003fAYJwjtu9isddhE
TXN-446813,2025-02-20T00:00:00Z,Web,WEB-000,SKU-1945,4,179.06,003dLo44Afp8KbxLTj
TXN-345577,2025-02-16 17:00:00,Store,MAD-001,SKU-4743,2,176.6,
TXN-523200,2024-01-17 10:00:00,Store,MAD-001,SKU-9084,1,35.04,0030D6toQmbYxdbRAV
TXN-413210,2025-01-06 13:00:00,Store,COR-003,SKU-1358,4,181.38,003QQWoMVAdJCbxHCc
TXN-341287,2024-02-07 15:00:00,Store,COR-003,SKU-2567,1,159.77,0036EcH7IJXaliZnkf
TXN-126141,2024-05-29 12:00:00,Store,BCN-002,SKU-2487,5,157.35,003eLHmSyWn5zZN2Wq
TXN-147233,2025-08-28T00:00:00Z,Web,WEB-000,SKU-9773,3,152.19,0036EcH7IJXaliZnkf
TXN-525022,2024-06-20 15:00:00,Store,BCN-002,SKU-5660,4,50.84,003OoufRnpJmicEwTj
TXN-742421,2024-08-15 11:00:00,Store,MAD-001,SKU-5226,2,142.07,003XnyACJYS9Q3af3v
TXN-785487,2024-06-24T00:00:00Z,Web,WEB-000,SKU-1669,2,144.25,003RTnczTRT3xXvxZg
TXN-834287,2025-02-07 14:00:00,Store,MAD-001,SKU-9832,1,47.25,003xr5lkyVX5HBJe46
TXN-592839,2025-07-24T00:00:00Z,Web,WEB-000,SKU-3201,4,17.83,003gHzNqkMR1iF8KST
TXN-705240,2024-01-04 20:00:00,Store,BCN-002,SKU-6529,3,42.7,
TXN-659814,2025-07-29 15:00:00,Store,BCN-002,SKU-8224,2,34.69,003B9C4Lqr6jLA9ANl
TXN-880315,2025-09-18 13:00:00,Store,BCN-002,SKU-1776,2,41.64,003YcBw4C2fI0bCMdq
TXN-722357,2024-07-30T00:00:00Z,Web,WEB-000,SKU-3027,1,35.2,
TXN-110498,2025-11-28 10:00:00,Store,BCN-002,SKU-8429,1,170.11,003uJGiK619xFi2cFR
TXN-879813,2024-03-10T00:00:00Z,Web,WEB-000,SKU-2043,1,21.75,003jPN2wCLXNXm7fMe
TXN-428615,2025-05-08T00:00:00Z,Web,WEB-000,SKU-2387,3,59.78,
TXN-803240,2025-08-10 17:00:00,Store,MAD-001,SKU-7896,1,168.47,003Gryd8QVc1eT4bGh
TXN-299784,2025-05-18T00:00:00Z,Web,WEB-000,SKU-9842,1,112.66,00347LDQCIyleWSV9X
TXN-491660,2025-09-23 20:00:00,Store,MAD-001,SKU-4609,4,191.04,
TXN-519668,2025-01-25 11:00:00,Store,COR-003,SKU-5493,5,181.71,
TXN-143135,2024-08-09 10:00:00,Store,COR-003,SKU-2516,1,116.67,003mkq72WR6gihgFn3
TXN-762906,2025-11-29 17:00:00,Store,COR-003,SKU-6616,5,51.62,003qAJaShrs8C0vkH8
TXN-132095,2025-05-22 11:00:00,Store,BCN-002,SKU-7923,1,149.35,003gcbF5p0TeIWYyMD
TXN-788324,2025-06-10T00:00:00Z,Web,WEB-000,SKU-3585,2,162.42,003HjD7q5aDgcnqs3w
TXN-752212,2024-05-02 11:00:00,Store,MAD-001,SKU-5956,5,29.4,0030lZAmma9SoNsEou
TXN-291180,2025-01-28 15:00:00,Store,COR-003,SKU-8889,4,102.87,00347LDQCIyleWSV9X
TXN-593481,2024-02-14 19:00:00,Store,BCN-002,SKU-6923,5,42.83,003tZtiUEcdUFbOtJN
TXN-915552,2024-03-07T00:00:00Z,Web,WEB-000,SKU-4125,3,45.84,
TXN-772353,2024-08-18 16:00:00,Store,BCN-002,SKU-4444,1,46.78,
TXN-189862,2025-11-27T00:00:00Z,Web,WEB-000,SKU-2341,2,134.41,
TXN-680793,2024-12-05 10:00:00,Store,COR-003,SKU-8314,4,104.99,003FawnXJRYcErVvGo
TXN-386895,2025-07-13 15:00:00,Store,MAD-001,SKU-5008,5,146.46,003ivGy6hhXqFSI3rl
TXN-103888,2024-09-29 15:00:00,Store,MAD-001,SKU-9361,3,97.06,
TXN-423380,2025-12-06 13:00:00,Store,COR-003,SKU-2411,5,40.83,003hL8071URM0HVEV0
TXN-184280,2025-11-19 12:00:00,Store,BCN-002,SKU-1009,2,107.04,003qY2KlflL1gcpsNp
TXN-199841,2025-09-09 18:00:00,Store,MAD-001,SKU-3345,3,107.55,003UZg374TTxj9W0Pf
TXN-569118,2025-12-02T00:00:00Z,Web,WEB-000,SKU-5008,2,110.21,003UuYeSqaRAw8H5oj
TXN-740478,2024-10-17T00:00:00Z,Web,WEB-000,SKU-2978,4,138.79,003fLbrDAPMZToEZpZ
TXN-173238,2025-02-26T00:00:00Z,Web,WEB-000,SKU-3655,4,80.92,003kcDkjmjNMbKPZrS
TXN-836647,2024-02-14 14:00:00,Store,COR-003,SKU-1288,4,186.63,003f1YL1ywhUsWXH9v
TXN-340119,2025-07-06T00:00:00Z,Web,WEB-000,SKU-6376,3,66.97,
TXN-798321,2024-11-17 16:00:00,Store,MAD-001,SKU-1631,2,21.17,003BztQZl6W3zH7WsH
TXN-707153,2025-09-23T00:00:00Z,Web,WEB-000,SKU-8430,3,167.99,
TXN-464888,2024-04-10T00:00:00Z,Web,WEB-000,SKU-4383,2,144.12,003enmQjfwlKGSaZqZ
TXN-667775,2024-09-15T00:00:00Z,Web,WEB-000,SKU-7557,2,33.48,003wl0fqv1DDpxqsgG
TXN-629319,2024-04-03T00:00:00Z,Web,WEB-000,SKU-6875,2,44.74,0039wzx6Kn4dQQPsTo
TXN-107700,2025-03-09T00:00:00Z,Web,WEB-000,SKU-1639,2,110.38,0035SD63WLI8leTkgX
TXN-214137,2024-10-09 14:00:00,Store,BCN-002,SKU-1549,5,174.14,0032kgBibGfwhgoBcr
TXN-531466,2024-05-06T00:00:00Z,Web,WEB-000,SKU-3729,3,100.18,003dIZwbNPsuSzvC8F
TXN-773193,2025-08-17T00:00:00Z,Web,WEB-000,SKU-7651,3,24.08,003plsOvN0HlKuCKrD
TXN-677325,2025-11-11T00:00:00Z,Web,WEB-000,SKU-5513,4,58.68,003DkCVh5A5vmkxBpd
TXN-938753,2025-04-03 14:00:00,Store,BCN-002,SKU-4638,5,17.88,003KwwWDYRft83NCQb
TXN-401611,2025-09-08T00:00:00Z,Web,WEB-000,SKU-7368,3,27.96,
TXN-594250,2025-10-15T00:00:00Z,Web,WEB-000,SKU-8598,5,138.59,003yZ2adUiWw7IR8tA
TXN-109087,2024-05-09T00:00:00Z,Web,WEB-000,SKU-2290,3,105.38,
TXN-762516,2025-02-06T00:00:00Z,Web,WEB-000,SKU-4150,4,196.37,003RMxwSHPy5o8YjdW
TXN-423306,2025-11-03 17:00:00,Store,COR-003,SKU-8242,1,99.39,
TXN-795912,2025-11-02 18:00:00,Store,COR-003,SKU-3723,1,29.73,
TXN-571586,2024-04-21 17:00:00,Store,MAD-001,SKU-7575,4,131.93,
TXN-300239,2025-07-10T00:00:00Z,Web,WEB-000,SKU-7149,4,193.84,003y4xtF6K3sgNZT0O
TXN-259089,2024-10-31 16:00:00,Store,BCN-002,SKU-3736,5,129.98,003Zn9zMwsUaIFju33
TXN-476650,2025-05-20T00:00:00Z,Web,WEB-000,SKU-6228,-1,-155.92,003BiOk9zMMbxzq7Kn
TXN-879331,2025-05-09 15:00:00,Store,BCN-002,SKU-6164,3,107.08,003yZ2adUiWw7IR8tA
TXN-942953,2025-01-09 17:00:00,Store,MAD-001,SKU-2836,2,47.1,00347LDQCIyleWSV9X
TXN-437115,2024-02-17 20:00:00,Store,BCN-002,SKU-9177,1,106.54,003Mwe3i16leWiInMV
TXN-937891,2025-05-10 18:00:00,Store,BCN-002,SKU-5771,2,137.14,003PrmPg4CThhGSHVo
TXN-903995,2024-12-08 16:00:00,Store,COR-003,SKU-5565,3,160.73,003MHYtDFPD9d28YSU
TXN-888399,2025-03-22T00:00:00Z,Web,WEB-000,SKU-5585,5,197.53,
TXN-279510,2025-11-18 20:00:00,Store,MAD-001,SKU-6354,1,147.73,003zylZCSDJjZpiw1n
TXN-199319,2024-10-03T00:00:00Z,Web,WEB-000,SKU-9963,4,83.63,
TXN-730919,2025-05-22T00:00:00Z,Web,WEB-000,SKU-4689,1,15.98,
TXN-796694,2025-10-05T00:00:00Z,Web,WEB-000,SKU-7152,5,20.97,003dW3dh3ze7XApubn
TXN-501073,2025-06-24T00:00:00Z,Web,WEB-000,SKU-6622,1,110.51,
TXN-795135,2025-04-05T00:00:00Z,Web,WEB-000,SKU-4070,3,45.34,003qDfwVEBlKtLs8FQ
TXN-154091,2024-04-10 14:00:00,Store,MAD-001,SKU-4265,5,42.08,003WA9FV73LE5LTSxs
TXN-139557,2024-01-31 18:00:00,Store,BCN-002,SKU-8433,4,169.88,003BztQZl6W3zH7WsH
TXN-854122,2024-08-26 13:00:00,Store,BCN-002,SKU-7860,5,110.05,003IhyNvQaqSNkoOPt
TXN-705130,2024-05-30 13:00:00,Store,MAD-001,SKU-1135,5,119.48,003mkq72WR6gihgFn3
TXN-488599,2025-02-26 20:00:00,Store,BCN-002,SKU-4162,3,151.65,003B6gFQG87Z5vOJyO
TXN-591292,2025-05-29T00:00:00Z,Web,WEB-000,SKU-8594,5,94.16,003n0vc4cGxnL4ggaL
TXN-810668,2024-02-09 10:00:00,Store,BCN-002,SKU-2908,2,10.72,
TXN-794815,2024-10-25 14:00:00,Store,COR-003,SKU-3439,5,99.33,
TXN-712869,2024-09-30T00:00:00Z,Web,WEB-000,SKU-7328,3,63.58,003hL8071URM0HVEV0
TXN-784945,2025-03-25 14:00:00,Store,COR-003,SKU-1183,3,84.88,003sdhlq5YnyuvyozJ
TXN-628205,2025-10-06T00:00:00Z,Web,WEB-000,SKU-9214,3,170.28,003yZ2adUiWw7IR8tA
TXN-457322,2024-09-09T00:00:00Z,Web,WEB-000,SKU-9785,5,60.59,003S5BfFFB015JfqGh
TXN-716582,2024-11-17 13:00:00,Store,COR-003,SKU-8610,1,92.0,003ikhIwDl6D2y8jTX
TXN-668763,2025-09-09T00:00:00Z,Web,WEB-000,SKU-8813,2,62.55,003sdhlq5YnyuvyozJ
TXN-100649,2024-06-30 15:00:00,Store,BCN-002,SKU-8150,1,163.26,003XS3CORiGBIWpXmU
TXN-613870,2025-05-25 13:00:00,Store,BCN-002,SKU-9728,1,137.07,003SwEDrSHc2vfXD0w
TXN-129207,2024-05-17T00:00:00Z,Web,WEB-000,SKU-2169,5,15.65,003n0ll0Pkvx6ZmYwh
TXN-640673,2025-09-25 13:00:00,Store,MAD-001,SKU-6723,1,139.79,003ipJP1yKQgeoAsHE
TXN-489037,2024-04-07T00:00:00Z,Web,WEB-000,SKU-8070,1,16.14,003wTIzAxepf2qeaG7
TXN-278124,2025-08-26 10:00:00,Store,MAD-001,SKU-7863,5,38.31,
TXN-682764,2025-09-21 18:00:00,Store,MAD-001,SKU-6444,4,57.27,003i9e0xe5B8qg5a2j
TXN-112102,2024-07-24 20:00:00,Store,MAD-001,SKU-4589,4,151.41,003kcDkjmjNMbKPZrS
TXN-891895,2024-09-14T00:00:00Z,Web,WEB-000,SKU-5281,1,77.55,0031sv8Fo2qQX1ZcyG
TXN-941872,2024-11-09 20:00:00,Store,BCN-002,SKU-2959,5,141.9,003Q88xkNy3jOxPApt
TXN-834321,2025-11-04T00:00:00Z,Web,WEB-000,SKU-9707,4,51.94,003iZFBY72zg15ulWB
TXN-196018,2025-01-06 17:00:00,Store,BCN-002,SKU-2284,5,114.56,003oQwcd6FyCPOQkXB
TXN-494871,2024-10-03 12:00:00,Store,MAD-001,SKU-7218,2,164.71,003dKykMB5eSu0vpMO
TXN-778892,2025-01-20 18:00:00,Store,COR-003,SKU-9802,5,106.62,
TXN-471874,2025-03-07T00:00:00Z,Web,WEB-000,SKU-8582,5,198.61,003xioiNli2ffaUUWR
TXN-192118,2024-06-30T00:00:00Z,Web,WEB-000,SKU-2900,2,105.64,003wgxxRrZ8cjaHwV3
TXN-674888,2025-08-27T00:00:00Z,Web,WEB-000,SKU-2903,2,102.22,003y30HzLYwK0f68L6
TXN-444696,2025-08-27T00:00:00Z,Web,WEB-000,SKU-1254,2,181.56,003Dylzdy1uMPjeFIl
TXN-223492,2025-03-15 20:00:00,Store,MAD-001,SKU-8274,2,125.09,0037KMa1BOqNBuNw6V
TXN-461953,2024-03-11 18:00:00,Store,MAD-001,SKU-5388,-5,-194.44,0039RzMNRjtuuE1oAW
TXN-123859,2025-08-11T00:00:00Z,Web,WEB-000,SKU-3693,4,21.17,
TXN-361150,2024-02-18T00:00:00Z,Web,WEB-000,SKU-6663,2,156.9,
TXN-737363,2025-05-23 13:00:00,Store,COR-003,SKU-9952,4,22.59,0036OoaTFzLmgcBx2g
TXN-699496,2025-06-12T00:00:00Z,Web,WEB-000,SKU-1849,5,67.51,
TXN-545955,2024-05-12 10:00:00,Store,BCN-002,SKU-6847,1,161.05,003TGs3HYX32U95YkO
TXN-692736,2024-09-21 19:00:00,Store,BCN-002,SKU-2505,2,178.23,00385145b2rZ1re0lQ
TXN-959903,2024-01-16T00:00:00Z,Web,WEB-000,SKU-1510,1,140.75,003DrBp3NJcXZvK405
TXN-236052,2025-10-16T00:00:00Z,Web,WEB-000,SKU-3671,-4,-35.25,
TXN-363263,2025-02-07 15:00:00,Store,BCN-002,SKU-7968,2,80.0,003lFwcCzLgu510dSC
TXN-407617,2024-01-05T00:00:00Z,Web,WEB-000,SKU-5500,1,152.87,003hdYgHgtmzTmApuM
TXN-828170,2025-11-13T00:00:00Z,Web,WEB-000,SKU-3891,3,129.35,
TXN-900152,2025-08-09 14:00:00,Store,MAD-001,SKU-3791,2,60.21,003UY6J2n6ZLR5DsOl
TXN-329532,2024-10-12 20:00:00,Store,BCN-002,SKU-2892,1,40.35,003mOkjPJnXz9dQaoS
TXN-360180,2024-10-01T00:00:00Z,Web,WEB-000,SKU-5939,3,127.32,003dIZwbNPsuSzvC8F
TXN-756918,2025-10-22 12:00:00,Store,COR-003,SKU-8391,3,26.89,003Ssgh0wZydZq3CyI
TXN-849484,2024-03-29 13:00:00,Store,BCN-002,SKU-4615,4,196.69,003kUHVHE8xiQjrPNs
TXN-557209,2025-06-01T00:00:00Z,Web,WEB-000,SKU-2086,4,157.39,
TXN-321958,2024-02-03 20:00:00,Store,BCN-002,SKU-1888,5,138.08,003ULUahIg62xXk6Jn
TXN-657805,2025-09-09 14:00:00,Store,BCN-002,SKU-4268,4,11.1,
TXN-513130,2024-03-16 20:00:00,Store,COR-003,SKU-4873,2,196.45,003rDsSxFnL7mTKdic
TXN-347423,2024-04-17 17:00:00,Store,BCN-002,SKU-1227,1,123.67,0036OoaTFzLmgcBx2g
TXN-395197,2025-03-10T00:00:00Z,Web,WEB-000,SKU-4639,4,85.15,003qAJaShrs8C0vkH8
TXN-712924,2024-09-01 11:00:00,Store,BCN-002,SKU-9989,2,100.61,003KLFAjfdSorIOF6O
TXN-942099,2025-09-02 16:00:00,Store,BCN-002,SKU-8475,4,130.06,003UgvaU9niH6ppVOv
TXN-112710,2025-08-27T00:00:00Z,Web,WEB-000,SKU-7454,5,192.67,003PyJm4JD01TBsxdC
TXN-101364,2025-05-07T00:00:00Z,Web,WEB-000,SKU-6139,3,90.92,
TXN-639339,2024-01-03 16:00:00,Store,MAD-001,SKU-4350,4,56.74,003EhGIJcYhacRuCu7
TXN-913400,2024-11-10 19:00:00,Store,COR-003,SKU-7580,1,71.1,
TXN-805895,2025-04-15 16:00:00,Store,MAD-001,SKU-7328,1,22.06,003xRCFxckvbceyG9o
TXN-938985,2025-06-21T00:00:00Z,Web,WEB-000,SKU-6303,3,195.41,
TXN-921669,2025-06-06T00:00:00Z,Web,WEB-000,SKU-5659,4,47.46,003mkq72WR6gihgFn3
TXN-365974,2025-01-11 18:00:00,Store,MAD-001,SKU-9295,5,133.56,
TXN-730409,2025-03-27 14:00:00,Store,MAD-001,SKU-9694,2,113.12,003Q88xkNy3jOxPApt
TXN-391750,2025-02-22 13:00:00,Store,COR-003,SKU-1396,3,176.21,003kOR8aRLUJwt4KLG
TXN-246204,2024-02-26 16:00:00,Store,COR-003,SKU-5830,-2,-52.32,
TXN-765195,2025-07-20 17:00:00,Store,MAD-001,SKU-7055,1,161.5,
TXN-608288,2024-03-24T00:00:00Z,Web,WEB-000,SKU-1209,5,49.25,003GemwOwn7z4DkyiT
TXN-221452,2024-11-26 11:00:00,Store,BCN-002,SKU-4171,5,164.1,
TXN-907213,2025-09-17 20:00:00,Store,COR-003,SKU-2463,3,190.39,0039QLM2hvmQTrbxxv
TXN-137425,2025-11-13 13:00:00,Store,BCN-002,SKU-5492,3,137.37,003nFzPdGJAeWrcL4B
TXN-606644,2025-03-22 12:00:00,Store,BCN-002,SKU-3465,4,66.71,003ZsEHPgaFsTIjJD8
TXN-390980,2025-07-09T00:00:00Z,Web,WEB-000,SKU-7871,3,132.86,
TXN-179960,2024-07-25 18:00:00,Store,BCN-002,SKU-1091,2,149.41,00358jhboyfLRCXjSc
TXN-852330,2024-05-18T00:00:00Z,Web,WEB-000,SKU-6551,3,178.25,003RTnczTRT3xXvxZg
TXN-572125,2025-01-15 11:00:00,Store,MAD-001,SKU-1839,5,102.04,003gIdKOi5gSUUiUpl
TXN-863501,2024-12-06T00:00:00Z,Web,WEB-000,SKU-3058,1,184.77,003lKfkGI6PFIziy1S
TXN-541374,2025-07-10T00:00:00Z,Web,WEB-000,SKU-7161,2,33.6,003n3CpMF5BvhUpl5C
TXN-857305,2025-01-24 19:00:00,Store,BCN-002,SKU-1152,-1,-132.08,003A19Qg1pgss7HCeQ
TXN-615633,2025-03-08T00:00:00Z,Web,WEB-000,SKU-5614,1,160.5,0032riYTrmlZvbLyGd
TXN-755893,2025-09-17T00:00:00Z,Web,WEB-000,SKU-3677,3,64.29,
TXN-788670,2025-08-04 12:00:00,Store,MAD-001,SKU-9149,5,62.96,003CZUCPDhq8olX9Rj
TXN-381000,2024-10-05 10:00:00,Store,MAD-001,SKU-5407,2,80.66,003IpRxicY07mKWAWq
TXN-856834,2025-02-18T00:00:00Z,Web,WEB-000,SKU-9825,2,141.64,003LKelrn3JDjJUq1k
TXN-837795,2024-12-06 13:00:00,Store,MAD-001,SKU-1875,3,112.56,
TXN-802060,2025-01-26T00:00:00Z,Web,WEB-000,SKU-3432,3,60.15,
TXN-854385,2024-04-02T00:00:00Z,Web,WEB-000,SKU-4371,1,96.82,
TXN-630951,2025-04-16T00:00:00Z,Web,WEB-000,SKU-3920,1,91.03,0034f7f5ZV1PyfygqA
TXN-854034,2025-11-07T00:00:00Z,Web,WEB-000,SKU-3544,2,48.91,003mrFFSHsFHcpocIY
TXN-264510,2025-03-22 16:00:00,Store,BCN-002,SKU-9358,1,63.0,0032KdYN79ZUtkZUL2
TXN-182010,2025-05-02 20:00:00,Store,COR-003,SKU-8503,-1,-106.72,003cn0loiuQRmNh7bX
TXN-540924,2024-02-02 20:00:00,Store,COR-003,SKU-9006,2,108.1,003CZMD06XXUtGNT0C
TXN-880221,2024-01-24 13:00:00,Store,MAD-001,SKU-1479,5,148.26,
TXN-725144,2025-11-27T00:00:00Z,Web,WEB-000,SKU-9054,2,166.95,
TXN-368082,2024-10-23 13:00:00,Store,COR-003,SKU-8430,2,98.42,003Kq3TLIMQzbEaZph
TXN-608653,2025-08-18 19:00:00,Store,BCN-002,SKU-9392,5,35.78,003VRCAJp83Ex2aTKd
TXN-810966,2024-02-17 17:00:00,Store,BCN-002,SKU-9215,-1,-55.76,003mOkjPJnXz9dQaoS
TXN-687200,2024-03-30T00:00:00Z,Web,WEB-000,SKU-1862,3,20.9,003CLcC5KI6qpTbHJJ
TXN-875938,2024-07-01T00:00:00Z,Web,WEB-000,SKU-9072,1,42.46,
TXN-943442,2025-02-14 13:00:00,Store,BCN-002,SKU-5602,2,169.27,003H1425chey1a4ZRI
TXN-150323,2024-01-04 14:00:00,Store,BCN-002,SKU-7501,5,103.85,0038V9gNe05ZGfwIM8
TXN-453098,2025-03-26 16:00:00,Store,MAD-001,SKU-8484,1,189.59,0031XtKWaEWx8dS99t
TXN-640013,2024-01-13 13:00:00,Store,BCN-002,SKU-7646,-4,-171.61,
TXN-706541,2025-03-03 18:00:00,Store,MAD-001,SKU-2955,1,115.4,003mkq72WR6gihgFn3
TXN-659337,2024-11-25T00:00:00Z,Web,WEB-000,SKU-6376,4,79.21,003mZFzMKGngVvH0fI
TXN-363360,2025-03-27T00:00:00Z,Web,WEB-000,SKU-8170,3,154.13,003r7atna8PeQyKSNl
TXN-667402,2025-10-09 12:00:00,Store,BCN-002,SKU-6738,1,164.19,003b4nWQG3Glomm9pU
TXN-267779,2024-07-30 19:00:00,Store,MAD-001,SKU-8877,5,81.35,003MY5MtAu0QKJGBsG
TXN-985766,2025-09-02T00:00:00Z,Web,WEB-000,SKU-4821,5,74.25,003SRdCm9yZkLKJOle
TXN-142881,2024-09-02 13:00:00,Store,MAD-001,SKU-7452,3,182.09,003y4xtF6K3sgNZT0O
TXN-760784,2025-10-12 16:00:00,Store,COR-003,SKU-5101,1,40.41,003VMptmTITH9rLx8c
TXN-117737,2025-08-17 20:00:00,Store,MAD-001,SKU-3699,-5,-105.34,003EJQx1NiGTwwqIKo
TXN-694433,2025-06-07 17:00:00,Store,MAD-001,SKU-7625,1,176.62,003DsF0UiRhHDONaoz
TXN-133561,2025-06-02 20:00:00,Store,COR-003,SKU-2652,1,122.94,
TXN-617089,2025-07-06T00:00:00Z,Web,WEB-000,SKU-4534,3,146.67,003dKykMB5eSu0vpMO
TXN-295559,2025-07-31T00:00:00Z,Web,WEB-000,SKU-2040,4,80.6,00359krhPGD1584hEg
TXN-810775,2024-01-21T00:00:00Z,Web,WEB-000,SKU-1239,5,193.6,
TXN-940614,2025-04-25T00:00:00Z,Web,WEB-000,SKU-5237,3,99.71,0037KMa1BOqNBuNw6V
TXN-725458,2024-11-02T00:00:00Z,Web,WEB-000,SKU-4613,3,49.61,0031kmjnxFhFIQE2XH
TXN-271205,2025-04-05T00:00:00Z,Web,WEB-000,SKU-4377,1,84.15,003qY2KlflL1gcpsNp
